Technology,Year,Power_kW,Hub_m,Dia_m,X_coord,Y_coord,PS_Year,PS_Hub,PS_Dia
wind power,"2011","3000",135.00000000000,101.00000000000,4215905.21477000040,3272140.91435000020,,,
wind power,"2011","3000",135.00000000000,101.00000000000,4215701.71050000000,3271096.18626999990,,,
wind power,"2011","3000",135.00000000000,101.00000000000,4215720.72484999990,3271459.10417999980,,,
wind power,"2011","3000",135.00000000000,101.00000000000,4215816.26396000010,3271784.95668999990,,,
wind power,"2011","3000",135.00000000000,101.00000000000,4216236.37170000000,3271561.10021999990,,,
wind power,"2015","3050",135.00000000000,101.00000000000,4286843.90527000000,3224710.06099000010,,,
wind power,"2015","3050",135.00000000000,101.00000000000,4286957.84442999960,3224919.59621000010,,,
wind power,"2015","3050",135.00000000000,101.00000000000,4286859.23386999960,3225024.00165000000,,,
wind power,"2015","3050",135.00000000000,101.00000000000,4286775.46133000030,3225479.37233999980,,,
wind power,"2015","3050",135.00000000000,101.00000000000,4287527.92805000020,3223961.29917000000,,,
wind power,"2015","3050",135.00000000000,101.00000000000,4286912.41234999990,3224235.89112999990,,,
wind power,"2015","3050",135.00000000000,101.00000000000,4287454.99627999960,3224259.44457999990,,,
wind power,"2015","3050",135.00000000000,101.00000000000,4287183.85594999980,3224549.31116000000,,,
wind power,"2015","3050",135.00000000000,101.00000000000,4171735.72691999980,3391583.52832000000,,,
wind power,"2015","3050",135.00000000000,101.00000000000,4173113.61090999980,3391961.09096000020,,,
wind power,"2015","3050",135.00000000000,101.00000000000,4172039.99293000020,3392746.83220000010,,,
wind power,"2015","3050",135.00000000000,101.00000000000,4171952.76941999980,3391795.67787999990,,,
wind power,"2015","3050",135.00000000000,101.00000000000,4172889.69442000010,3392191.18930000020,,,
wind power,"2015","3050",135.00000000000,101.00000000000,4173368.45190999980,3391796.59901000000,,,
wind power,"2015","3050",135.00000000000,101.00000000000,4171985.53017999980,3392282.40492000010,,,
wind power,"2015","3050",135.00000000000,101.00000000000,4171777.29651999990,3392056.13246000000,,,
wind power,"2015","3050",135.00000000000,101.00000000000,4172223.37155999990,3392479.26805000010,,,
wind power,"2014","3050",135.00000000000,101.00000000000,4194406.63207000030,3323933.52400000020,,,
wind power,"2015","3050",135.00000000000,101.00000000000,4173071.14282000020,3391279.42570000000,,,
wind power,"2015","3050",135.00000000000,101.00000000000,4173663.42487000020,3391856.64298000000,,,
wind power,"2014","3050",135.00000000000,101.00000000000,4194608.98577999980,3324313.93901999990,,,
wind power,"2015","3050",135.00000000000,101.00000000000,4228958.01056000030,3350919.76753999990,,,
wind power,"2015","3050",135.00000000000,101.00000000000,4229585.23551000000,3351271.32898000020,,,
wind power,"2015","3050",135.00000000000,101.00000000000,4229208.80941999980,3351255.47717999990,,,
wind power,"2015","3050",135.00000000000,101.00000000000,4228793.06403000000,3351146.12427000000,,,
wind power,"2014","3050",135.00000000000,101.00000000000,4194547.64530000000,3324652.92247000010,,,
wind power,"2014","3050",135.00000000000,101.00000000000,4152766.76284000000,3393996.20401000000,,,
wind power,"2014","3050",135.00000000000,101.00000000000,4152992.02636000000,3395381.62669999990,,,
wind power,"2014","3050",135.00000000000,101.00000000000,4153268.28605000020,3395030.81406999980,,,
wind power,"2015","3000",135.00000000000,101.00000000000,4230885.90381000000,3366378.87331999980,,,
wind power,"2015","3000",135.00000000000,101.00000000000,4230527.59245000030,3366514.83825000000,,,
wind power,"2015","3000",135.00000000000,101.00000000000,4230637.62578000040,3366800.44890999980,,,
wind power,"2015","3000",135.00000000000,101.00000000000,4230298.92764000040,3366692.04412999980,,,
wind power,"2015","3050",135.00000000000,101.00000000000,4152517.22894999990,3394398.67591000020,,,
wind power,"2015","3050",135.00000000000,101.00000000000,4152706.22703000020,3394754.25649000010,,,
wind power,"2015","3050",135.00000000000,101.00000000000,4171538.12325999980,3391835.27749999990,,,
wind power,"2015","3050",135.00000000000,101.00000000000,4171270.14972000010,3391629.81672000000,,,
wind power,"2015","3050",135.00000000000,101.00000000000,4152403.88536999980,3394088.09544999990,,,
wind power,"2015","3050",135.00000000000,101.00000000000,4176317.76562000020,3389408.98232000000,,,
wind power,"2015","3050",135.00000000000,101.00000000000,4176670.92967000000,3389192.13937000000,,,
wind power,"2015","3050",135.00000000000,101.00000000000,4144230.66916000000,3344784.90371999980,,,
wind power,"2015","3000",135.40000000000,101.00000000000,4176117.10015999990,3389872.85483000010,,,
wind power,"2015","3050",135.40000000000,101.00000000000,4290093.43883000030,3225289.66643999980,,,
wind power,"2013","3000",135.40000000000,101.00000000000,4328297.39386999980,3147350.79496000010,,,
wind power,"2013","3000",135.40000000000,101.00000000000,4327783.22762000000,3147427.83943000020,,,
wind power,"2013","3000",135.40000000000,101.00000000000,4328399.62141000010,3147657.52945999990,,,
wind power,"2014","3050",135.40000000000,101.00000000000,4181613.33363999990,3325481.07051000000,,,
wind power,"2014","3050",135.40000000000,101.00000000000,4181643.77420999990,3326090.91931999990,,,
wind power,"2014","3050",135.40000000000,101.00000000000,4181493.85796999980,3325739.80299000020,,,
wind power,"2014","3050",135.40000000000,101.00000000000,4181542.68982000000,3326377.41478999980,,,
wind power,"2014","3050",135.40000000000,101.00000000000,4182336.74135999990,3327297.03139000010,,,
wind power,"2014","3050",135.40000000000,101.00000000000,4182169.70941000010,3326938.14435999980,,,
wind power,"2014","3050",135.40000000000,101.00000000000,4182666.93282999980,3327083.45723999990,,,
wind power,"2014","3050",135.40000000000,101.00000000000,4182099.67268999990,3326141.75313000010,,,
wind power,"2014","3050",135.40000000000,101.00000000000,4181973.84175000010,3327387.99654000020,,,
wind power,"2014","3050",135.40000000000,101.00000000000,4182102.24977000010,3326472.86052000010,,,
wind power,"2014","3050",135.40000000000,101.00000000000,4159174.85665000000,3364751.12650999990,,,
wind power,"2014","3050",135.40000000000,101.00000000000,4159667.42405000000,3364922.55697999990,,,
wind power,"2014","3050",135.40000000000,101.00000000000,4160137.94390999990,3364150.93940000000,,,
wind power,"2014","3050",135.40000000000,101.00000000000,4159894.56248999990,3364564.36799999980,,,
wind power,"2014","3050",135.40000000000,101.00000000000,4160353.70281999980,3363837.91942999980,,,
wind power,"2014","3050",135.40000000000,101.00000000000,4181734.45104000020,3326715.95726000010,,,
wind power,"2014","3050",135.40000000000,101.00000000000,4159894.56248999990,3364564.36799999980,,,
wind power,"2014","3050",135.40000000000,101.00000000000,4182521.75333000020,3326713.26923999980,,,
wind power,"2014","3050",135.40000000000,101.00000000000,4182409.78518000010,3325995.48020000010,,,
wind power,"2014","3050",135.40000000000,101.00000000000,4180978.76649999990,3325459.67407000020,,,
wind power,"2015","3050",135.40000000000,101.00000000000,4159121.38797000000,3363778.49110000020,,,
wind power,"2015","3050",135.40000000000,101.00000000000,4159924.07990999990,3362937.37392999980,,,
wind power,"2015","3050",135.40000000000,101.00000000000,4181953.70195000010,3325786.58125999990,,,
wind power,"2015","3050",135.40000000000,101.00000000000,4159941.17395999980,3362582.01325999990,,,
wind power,"2015","3050",135.40000000000,101.00000000000,4161662.59810000010,3362851.92334000020,,,
wind power,"2015","3050",135.40000000000,101.00000000000,4159295.80633000010,3364382.36405000000,,,
wind power,"2015","3050",135.40000000000,101.00000000000,4159203.88238999990,3363233.18116000020,,,
wind power,"2015","3000",135.00000000000,116.00000000000,4140051.12020999980,3365131.11546000000,,,
wind power,"2015","3000",135.00000000000,116.00000000000,4140454.81994999990,3365099.69488999990,,,
wind power,"2015","3000",135.00000000000,116.00000000000,4120439.05559000000,3247584.95059000000,,,
wind power,"2015","3000",135.00000000000,116.00000000000,4120486.64178000020,3247190.14947000010,,,
wind power,"2015","3000",135.00000000000,116.00000000000,4120368.05762000010,3249915.82549000020,,,
wind power,"2015","3000",135.00000000000,116.00000000000,4236818.62421000000,3394261.58761999990,,,
wind power,"2015","3000",135.00000000000,116.00000000000,4237448.17272999980,3394201.92547000010,,,
wind power,"2014","3000",135.40000000000,116.00000000000,4235702.07471999990,3259194.41044999990,,,
wind power,"2014","3075",140.00000000000,112.00000000000,4324517.40833999960,3223195.99053000010,,,
wind power,"2014","3075",140.00000000000,112.00000000000,4324770.71432999990,3222992.41354000010,,,
wind power,"2010","7500",135.00000000000,127.00000000000,4151673.44087000000,3380557.46787999990,,,
wind power,"2009","6000",135.00000000000,127.00000000000,4150989.80088000000,3380096.48321999980,,,
wind power,"2009","6000",135.00000000000,127.00000000000,4150320.31866999990,3379646.31235999990,,,
wind power,"2007","7580",135.00000000000,127.00000000000,4122875.31631000010,3363843.39075999990,,,
wind power,"2012","7500",135.00000000000,127.00000000000,4235702.07471999990,3259194.41044999990,,,
wind power,"2012","7500",135.00000000000,127.00000000000,4236702.81849000040,3259140.66371000000,,,
wind power,"2012","7500",135.00000000000,127.00000000000,4236201.94656000010,3259167.54423000010,,,
wind power,"2015","2400",140.50000000000,117.00000000000,4287523.39890000040,3223269.02932000020,,,
wind power,"2015","2400",140.50000000000,117.00000000000,4286846.97389000000,3223334.35692999980,,,
wind power,"2015","2400",140.50000000000,117.00000000000,4287718.84795999990,3223585.49435999990,,,
wind power,"2015","2400",140.50000000000,117.00000000000,4287231.93554000000,3223536.16349999980,,,
wind power,"2014","3050",149.00000000000,101.00000000000,4330392.86295000000,3241248.55548000010,,,
wind power,"2014","3050",149.00000000000,101.00000000000,4330472.90110000040,3241538.56986000020,,,
wind power,"2014","3050",149.00000000000,101.00000000000,4116000.10784999980,3275516.69359999990,,,
wind power,"2014","3050",149.00000000000,101.00000000000,4229247.75530999990,3334749.72432000000,,,
wind power,"2014","3050",149.00000000000,101.00000000000,4116151.30033000000,3275892.78861000020,,,
wind power,"2014","3050",149.00000000000,101.00000000000,4116702.27905000000,3276030.39436999990,,,
wind power,"2015","3050",149.00000000000,101.00000000000,4133542.45574000010,3322223.41568000010,,,
wind power,"2015","3050",149.00000000000,101.00000000000,4133180.88628000020,3321971.18866000000,,,
wind power,"2015","3300",137.00000000000,126.00000000000,4328495.67535000020,3160695.70423999990,,,
wind power,"2014","6150",124.00000000000,152.00000000000,4235831.26740000020,3394422.19474000020,,,
wind power,"2014","3000",139.00000000000,122.00000000000,4327338.51482000020,3244361.03856999990,,,
wind power,"2014","3170",143.00000000000,114.00000000000,4225801.20146000010,3336715.78843000020,,,
wind power,"2014","3170",143.00000000000,114.00000000000,4225606.12921999950,3336213.23504999980,,,
wind power,"2014","3170",143.00000000000,114.00000000000,4225504.39273000040,3335803.44510000010,,,
wind power,"2015","3400",143.00000000000,114.00000000000,4230133.82878000010,3350284.39008999990,,,
wind power,"2015","3400",143.00000000000,114.00000000000,4229690.85357000030,3350735.65155000010,,,
wind power,"2015","3000",149.00000000000,116.00000000000,4187383.87979000020,3274983.71669000010,,,
wind power,"2015","3000",149.00000000000,116.00000000000,4187826.36746999990,3274425.42212999980,,,
wind power,"2015","3000",149.00000000000,116.00000000000,4187703.73816000020,3274746.24492000000,,,
wind power,"2014","3000",149.00000000000,116.00000000000,4210844.71764000040,3251738.05146999980,,,
wind power,"2014","3000",149.00000000000,116.00000000000,4210658.95227000020,3251325.38714999980,,,
wind power,"2014","3000",149.00000000000,116.00000000000,4211084.30422000030,3251264.53823000010,,,
wind power,"2015","3000",149.00000000000,116.00000000000,4174155.70286000010,3290441.90925000000,,,
wind power,"2015","3000",149.00000000000,116.00000000000,4173460.24403000020,3290355.32257999990,,,
wind power,"2015","3000",149.00000000000,116.00000000000,4173757.92260000020,3290251.22978999980,,,
wind power,"2001","1300",65.00000000000,62.00000000000,4216947.79329000040,3325181.70193000000,,,
wind power,"2001","1300",65.00000000000,62.00000000000,4216880.36376999970,3324936.51258999990,,,
wind power,"2001","1300",65.00000000000,62.00000000000,4216360.04789000000,3324932.62064999990,,,
wind power,"2001","1300",65.00000000000,62.00000000000,4216103.05948999990,3325087.20199000000,,,
wind power,"2001","1300",65.00000000000,62.00000000000,4215878.49516000040,3324910.18946000000,,,
wind power,"2009","2300",98.00000000000,71.00000000000,4135302.66429000020,3372235.99350999990,,,
wind power,"2011","2300",138.00000000000,82.00000000000,4201144.40849000030,3323617.63803000000,,,
wind power,"2011","2300",138.00000000000,82.00000000000,4201461.14630999970,3323443.24526000020,,,
wind power,"2010","2300",138.00000000000,82.00000000000,4202147.14548000040,3323202.78874000020,,,
wind power,"2011","2000",98.30000000000,82.00000000000,4219946.36634000020,3159170.19569000000,,,
wind power,"2011","2000",98.30000000000,82.00000000000,4219599.70823000000,3158694.70238000010,,,
wind power,"2011","600",77.90000000000,44.00000000000,4129448.81429000010,3232373.31391000000,,,
wind power,"2011","2000",80.00000000000,90.00000000000,4084927.46011999990,3122123.18322000000,,,
wind power,"2010","2300",78.00000000000,82.00000000000,4064253.41062999980,3052134.83916000000,,,
wind power,"2011","2000",100.00000000000,92.00000000000,4142417.34168000010,3232416.70153000020,,,
wind power,"2010","800",73.25000000000,53.00000000000,4120006.02242999990,3193586.24876999990,,,
wind power,"2011","2050",100.00000000000,92.00000000000,4239539.09014000000,3212779.31699000020,,,
wind power,"2011","2050",100.00000000000,92.00000000000,4239960.07230000010,3212763.53837000020,,,
wind power,"2011","2050",100.00000000000,92.00000000000,4239941.63119999970,3212513.66392000020,,,
wind power,"2011","2050",100.00000000000,92.00000000000,4239623.09004000020,3212558.05257999990,,,
wind power,"2010","2500",85.00000000000,100.00000000000,4189317.47138000000,3077600.41488000010,,,
wind power,"2010","2500",85.00000000000,100.00000000000,4189819.63444999980,3077743.56344000020,,,
wind power,"2010","2500",85.00000000000,100.00000000000,4190113.75248999990,3077669.47821999990,,,
wind power,"2010","2000",90.00000000000,90.00000000000,4174948.54112999980,3199577.09379999990,,,
wind power,"2010","2000",95.00000000000,90.00000000000,4175399.81327999990,3199220.74386999990,,,
wind power,"2010","2000",95.00000000000,90.00000000000,4174458.84941999990,3200414.20429999990,,,
